,PassengerNumber,Name,HomePlanet,Destination,deck,numofcabin,side,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
5458,5819,Alcorab Suptive,Europa,TRAPPIST-1e,B,221,S,29,True,False,0,0,0,0,0,True
5459,5820,Ellene Tersony,Earth,TRAPPIST-1e,F,1112,S,45,True,False,112,406,198,0,0,True
5460,5821,Dirfak Calazy,Europa,55 Cancri e,C,183,P,44,False,False,0,496,99,317,5615,False
5461,5822,Joandy Chapmaney,Earth,TRAPPIST-1e,G,939,P,12,True,False,0,0,0,0,0,True
5462,5823,Ronna Antoshipson,Earth,55 Cancri e,G,944,S,18,True,False,0,0,0,0,0,True
5463,5824,Carry Contrevins,Earth,55 Cancri e,G,940,P,20,True,False,0,0,0,0,0,True
5464,5825,Betenar Apenelexy,Europa,TRAPPIST-1e,B,198,P,43,False,False,0,8808,0,580,0,True
5465,5826,Arkaban Tertchty,Earth,55 Cancri e,E,367,P,46,True,False,0,0,0,0,0,True
5466,5827,Anthia Willangsey,Earth,TRAPPIST-1e,G,945,S,53,False,False,0,68,0,920,4,True
5467,5828,Bethy Goldendrice,Earth,TRAPPIST-1e,G,941,P,21,False,False,621,0,0,0,0,False
5468,5829,Jona Sancasey,Earth,TRAPPIST-1e,F,1113,S,23,False,False,0,21,0,0,716,False
5469,5831,Jacky Rosalanenn,Earth,55 Cancri e,A,47,S,9,False,False,0,0,0,0,0,False
5470,5834,Sterry Brenney,Earth,TRAPPIST-1e,F,1206,P,19,False,False,546,11,0,325,218,False
5471,5835,Stendy Avidson,Earth,PSO J318.5-22,G,946,S,52,True,False,0,0,0,0,0,True
5472,5836,Phah Irintious,Europa,55 Cancri e,B,222,S,31,True,False,0,0,0,0,0,True
5473,5837,Eleaha Maynardner,Earth,TRAPPIST-1e,F,1114,S,62,False,False,761,15,0,0,0,False
5474,5839,Ranopus Unloweedic,Europa,TRAPPIST-1e,C,219,S,27,True,False,0,0,0,0,0,True
5475,5840,Jerrye Potters,Earth,TRAPPIST-1e,G,946,P,23,True,False,0,0,0,0,0,False
5476,5842,Hekark Maging,Europa,55 Cancri e,C,220,S,28,True,False,0,0,0,0,0,True
5477,5842,Zaurid Prefule,Europa,55 Cancri e,C,220,S,27,True,False,0,0,0,0,0,True
5478,5843,Hughy Hessey,Earth,TRAPPIST-1e,G,947,S,58,True,False,0,0,0,0,0,True
5479,5844,Lavey Spencervan,Earth,55 Cancri e,E,369,P,24,False,False,0,30,835,0,0,True
5480,5846,Morny Gerin,Mars,TRAPPIST-1e,E,376,S,27,False,True,149,0,890,9,0,False
5481,5847,Olly Trankliney,Earth,TRAPPIST-1e,F,1115,S,33,False,False,36,0,0,1415,0,False
5482,5848,Eriana Benney,Earth,PSO J318.5-22,E,377,S,28,False,False,229,761,0,0,6,True
5483,5849,Jilley Brightez,Earth,TRAPPIST-1e,F,1208,P,39,False,False,0,0,0,0,1104,False
5484,5852,Stendy Byerry,Earth,TRAPPIST-1e,E,370,P,27,False,False,0,0,0,727,260,False
5485,5854,Molley Olshaffey,Earth,TRAPPIST-1e,F,1117,S,36,False,False,0,75,106,0,1903,True
5486,5855,Hanna Horndley,Earth,TRAPPIST-1e,F,1209,P,64,False,False,0,623,1827,0,0,True
5487,5855,Rhony Horndley,Earth,PSO J318.5-22,G,949,P,41,False,False,0,0,687,0,65,True
5488,5856,Graviph Wincer,Europa,55 Cancri e,B,199,P,19,True,False,0,0,0,0,0,True
5489,5856,Alark Wincer,Europa,TRAPPIST-1e,B,199,P,27,True,False,0,0,0,0,0,True
5490,5857,Caiamin Tinganking,Europa,TRAPPIST-1e,E,378,S,29,False,False,0,2,64,139,3831,False
5491,5858,Wally Barberts,Earth,55 Cancri e,G,948,S,22,False,False,483,0,0,304,21,True
5492,5859,Leene Griffince,Earth,TRAPPIST-1e,E,371,P,23,False,False,0,456,2624,912,8,True
5493,5860,Hers Raste,Mars,TRAPPIST-1e,F,1118,S,40,False,False,7,0,6,1206,88,False
5494,5860,Aps Raste,Mars,TRAPPIST-1e,F,1118,S,2,True,False,0,0,0,0,0,True
5495,5860,Chex Raste,Mars,TRAPPIST-1e,F,1118,S,0,False,False,0,0,0,0,0,True
5496,5861,Melica Browlerson,Earth,TRAPPIST-1e,G,949,S,27,False,False,0,1774,0,17,13,True
5497,5863,Lawren Loverthyo,Earth,55 Cancri e,G,950,P,0,False,False,0,0,0,0,0,True
5498,5863,Allene Loverthyo,Earth,TRAPPIST-1e,F,1210,P,17,False,False,0,566,18,318,0,False
5499,5867,Noria Rocknight,Earth,TRAPPIST-1e,F,1212,P,45,False,False,0,0,0,1501,24,False
5500,5868,Yolace Blangibson,Earth,TRAPPIST-1e,E,379,S,62,False,False,104,53,194,436,0,False
5501,5869,Diandi Polliamposs,Earth,55 Cancri e,G,952,S,14,True,False,0,0,0,0,0,True
5502,5871,Anda Flemaney,Earth,55 Cancri e,F,1120,S,24,False,False,0,1369,848,0,0,True
5503,5874,Gory Simonsents,Earth,PSO J318.5-22,G,953,S,51,True,False,0,0,0,0,0,True
5504,5875,Toddie Nasquez,Earth,TRAPPIST-1e,E,381,S,49,False,False,20,0,0,769,0,False
5505,5876,Eles Cone,Mars,TRAPPIST-1e,D,184,P,52,False,False,1364,131,444,0,0,True
5506,5876,Eloos Cone,Mars,55 Cancri e,F,1213,P,35,True,False,0,0,0,0,0,True
5507,5876,Wal Cone,Mars,TRAPPIST-1e,F,1213,P,22,True,False,0,0,0,0,0,True
5508,5877,Tyle Carsoning,Earth,TRAPPIST-1e,F,1121,S,17,False,False,0,0,1552,0,0,False
5509,5878,Duhrak Busive,Europa,55 Cancri e,B,224,S,47,True,False,0,0,0,0,0,True
5510,5879,Whark Cooki,Mars,TRAPPIST-1e,F,1122,S,25,True,False,0,0,0,0,0,True
5511,5880,Leneva Pooley,Earth,TRAPPIST-1e,G,953,P,11,True,False,0,0,0,0,0,True
5512,5882,Celis Morez,Earth,TRAPPIST-1e,F,1214,P,17,False,False,18,10,73,0,1049,False
5513,5885,Danna Oneiles,Earth,TRAPPIST-1e,F,1123,S,41,False,False,8,532,0,0,100,True
5514,5885,Philia Oneiles,Earth,TRAPPIST-1e,F,1123,S,55,False,False,0,0,0,507,909,True
5515,5885,Glena Oneiles,Earth,TRAPPIST-1e,F,1123,S,29,False,False,0,2395,7,20,6,True
5516,5885,Aliedy Oneiles,Earth,TRAPPIST-1e,G,954,S,19,False,False,0,0,0,888,0,False
5517,5885,Philda Oneiles,Earth,55 Cancri e,G,954,S,23,True,False,0,0,0,0,0,True
5518,5885,Carold Oneiles,Earth,TRAPPIST-1e,G,954,S,32,False,False,4518,914,0,93,0,False
5519,5885,Ivanna Oneiles,Earth,TRAPPIST-1e,G,954,S,27,False,False,0,0,0,0,1818,False
5520,5885,Fayene Oneiles,Earth,TRAPPIST-1e,G,954,S,25,False,False,0,0,892,0,0,True
5521,5886,Swack Fate,Mars,TRAPPIST-1e,F,1216,P,24,False,False,10,49,0,1497,10,False
5522,5886,Cird Fate,Mars,TRAPPIST-1e,E,373,P,30,True,False,0,0,0,0,0,False
5523,5887,Adrie Cochrisons,Earth,PSO J318.5-22,E,374,P,50,False,False,781,2,0,61,0,True
5524,5887,Ryanne Cochrisons,Earth,TRAPPIST-1e,F,1217,P,51,False,False,201,574,40,0,11,False
5525,5888,Yogal Blate,Mars,55 Cancri e,F,1218,P,27,False,False,1331,0,0,0,0,False
5526,5888,Wifel Blate,Mars,TRAPPIST-1e,F,1218,P,35,False,False,750,0,0,0,1065,False
5527,5889,Leony Perrerojass,Earth,TRAPPIST-1e,G,954,P,48,False,False,0,0,790,2368,1292,False
5528,5890,Ambert Woody,Earth,TRAPPIST-1e,G,955,S,27,True,False,0,0,0,0,0,True
5529,5891,Bony Steeletters,Earth,PSO J318.5-22,G,955,P,19,True,False,0,0,0,0,0,True
5530,5894,Gabrin Navages,Earth,PSO J318.5-22,G,957,S,18,True,False,0,0,0,0,0,True
5531,5897,Ryany Torrez,Europa,55 Cancri e,C,221,S,25,False,False,0,0,0,0,0,True
5532,5898,Lolas Dickley,Earth,55 Cancri e,G,958,S,41,True,False,0,0,0,0,0,True
5533,5900,Forms Nutca,Mars,TRAPPIST-1e,F,1220,P,62,True,False,0,167,0,0,0,True
5534,5900,Fispot Nutca,Mars,TRAPPIST-1e,F,1220,P,30,True,False,0,0,0,0,0,True
5535,5900,Gonut Nutca,Mars,TRAPPIST-1e,F,1220,P,6,True,False,0,0,0,0,0,True
5536,5901,Kennie Castannison,Earth,55 Cancri e,F,1221,P,15,False,False,0,40,0,0,839,False
5537,5902,Igrish Win,Mars,PSO J318.5-22,D,177,S,34,False,False,162,0,690,28,0,False
5538,5903,Vivia Doughan,Earth,TRAPPIST-1e,E,376,P,34,False,False,223,0,13,514,41,False
5539,5905,Elindy Byerry,Earth,TRAPPIST-1e,G,959,S,23,False,False,16,687,1,1,0,True
5540,5906,Dwin Santin,Earth,TRAPPIST-1e,G,957,P,51,False,False,0,0,207,347,262,False
5541,5907,Winia Jarvey,Earth,PSO J318.5-22,G,960,S,63,True,False,0,0,0,0,0,True
5542,5908,Paulia Brooker,Earth,TRAPPIST-1e,F,1126,S,42,False,False,84,392,300,0,0,True
5543,5909,Luisy Fryan,Earth,55 Cancri e,F,1127,S,19,False,False,0,716,0,0,0,True
5544,5909,Anda Fryan,Earth,TRAPPIST-1e,G,961,S,5,True,False,0,0,0,0,0,True
5545,5909,Holey Fryan,Earth,55 Cancri e,G,961,S,2,True,False,0,0,0,0,0,True
5546,5912,Dianya Joycerton,Earth,TRAPPIST-1e,G,963,S,15,True,False,0,0,0,0,0,True
5547,5913,Beidus Peterive,Europa,TRAPPIST-1e,D,185,P,36,False,False,0,6,0,1,1407,False
5548,5915,Garion Mcneiley,Earth,TRAPPIST-1e,E,382,S,32,False,False,0,0,39,0,749,False
5549,5916,Marky Meltonway,Earth,TRAPPIST-1e,E,383,S,19,False,False,2,3,450,204,0,True
5550,5919,Phonons Heracker,Europa,55 Cancri e,A,55,P,26,False,False,0,2427,15,5,0,True
5551,5920,Celina Buckeenez,Earth,TRAPPIST-1e,F,1223,P,33,False,False,48,94,756,308,0,False
5552,5921,Vandy Campson,Earth,TRAPPIST-1e,G,959,P,38,True,False,0,0,0,0,0,True
5553,5921,Brance Campson,Earth,TRAPPIST-1e,F,1224,P,22,False,False,0,0,859,62,0,False
5554,5922,Elia Bairdyork,Earth,TRAPPIST-1e,G,960,P,32,False,False,0,0,0,0,0,False
5555,5923,Oafron Batte,Mars,55 Cancri e,F,1129,S,30,True,False,0,0,0,0,0,True
5556,5924,Nelley Brantuarez,Earth,TRAPPIST-1e,F,1225,P,51,False,False,152,55,25,74,289,False
5557,5925,Anchird Rotter,Europa,TRAPPIST-1e,B,226,S,29,False,False,0,1644,0,0,3780,False
5558,5925,Medib Rotter,Europa,TRAPPIST-1e,B,226,S,16,False,False,0,2002,0,96,69,True
5559,5925,Tark Rotter,Europa,TRAPPIST-1e,B,226,S,32,False,False,0,0,0,241,4757,False
5560,5927,Duhrak Sysilstict,Europa,55 Cancri e,B,201,P,24,False,False,0,2421,0,725,2300,False
5561,5927,Naviton Sysilstict,Europa,55 Cancri e,B,201,P,23,False,False,0,109,0,4810,25,False
5562,5927,Kraban Sysilstict,Europa,55 Cancri e,B,201,P,46,True,False,0,0,0,0,0,True
5563,5927,Alcoran Sysilstict,Europa,55 Cancri e,B,201,P,49,False,False,0,1264,0,5474,104,False
5564,5927,Taurak Ballexy,Europa,TRAPPIST-1e,B,201,P,17,True,False,0,0,0,0,0,True
5565,5927,Grastab Sysilstict,Europa,55 Cancri e,B,201,P,35,False,False,4,3857,324,899,375,False
5566,5927,Jihoton Ballexy,Europa,55 Cancri e,B,201,P,43,False,False,0,1706,0,274,2056,False
5567,5928,Becca Slates,Earth,TRAPPIST-1e,E,377,P,20,False,False,149,25,559,21,33,True
5568,5930,Muonea Geakerat,Europa,55 Cancri e,B,227,S,24,True,False,0,0,0,0,0,True
5569,5930,Yildus Geakerat,Europa,TRAPPIST-1e,B,227,S,28,False,False,0,1014,0,2463,517,False
5570,5930,Sarich Geakerat,Europa,55 Cancri e,B,227,S,19,True,False,0,0,0,0,0,True
5571,5931,Alcoran Clugeammy,Europa,55 Cancri e,A,56,P,39,False,False,0,0,0,1854,171,False
5572,5933,Terek Gerin,Mars,TRAPPIST-1e,F,1131,S,34,False,False,1547,485,97,59,0,False
5573,5934,Joanry Mcfaddenson,Earth,TRAPPIST-1e,G,962,P,29,False,False,89,1725,0,0,3,True
5574,5938,Melvia Floydendley,Earth,55 Cancri e,E,384,S,14,False,False,0,0,52,0,4,True
5575,5938,Blancy Floydendley,Earth,TRAPPIST-1e,G,967,S,26,True,False,0,0,0,0,0,True
5576,5939,Life Queke,Earth,TRAPPIST-1e,E,385,S,30,False,False,628,0,544,0,126,False
5577,5941,Bryany Buckentry,Earth,TRAPPIST-1e,E,386,S,34,False,False,72,914,0,0,7,True
5578,5944,Alber Kerristicey,Earth,PSO J318.5-22,G,969,S,32,True,False,0,0,0,0,0,True
5579,5945,Lavey Morez,Earth,TRAPPIST-1e,G,970,S,7,True,False,0,0,0,0,0,True
5580,5945,Vanard Flynner,Earth,55 Cancri e,G,970,S,34,True,False,0,0,0,0,0,True
5581,5945,Alancy Morez,Earth,PSO J318.5-22,G,970,S,47,False,False,163,2,11,593,0,True
5582,5946,Tyog Mille,Mars,TRAPPIST-1e,E,387,S,19,False,False,300,5,642,0,0,False
5583,5947,Kitauva Stment,Europa,TRAPPIST-1e,E,388,S,52,True,False,0,0,0,0,0,True
5584,5949,Cin Shbre,Mars,TRAPPIST-1e,D,180,S,19,False,False,758,425,0,0,0,False
5585,5949,Burs Shbre,Mars,TRAPPIST-1e,F,1132,S,18,True,False,0,0,0,0,0,True
5586,5950,Therry Fowlesterez,Earth,TRAPPIST-1e,E,378,P,32,False,False,0,5,0,64,0,False
5587,5951,Patoya Landolphrey,Earth,55 Cancri e,F,1133,S,21,False,False,423,0,172,0,0,False
5588,5952,Rants Giba,Mars,55 Cancri e,F,1134,S,22,False,False,0,0,0,0,0,True
5589,5953,Emoles Graie,Mars,TRAPPIST-1e,E,390,S,13,False,False,157,0,1199,0,14,False
5590,5954,Lift Port,Mars,TRAPPIST-1e,E,391,S,25,False,False,2093,0,6,0,0,False
5591,5955,Hon Sturt,Mars,TRAPPIST-1e,E,392,S,33,False,False,836,0,155,31,0,False
5592,5955,Frohs Sturt,Mars,TRAPPIST-1e,F,1135,S,27,False,False,1379,0,414,0,805,False
5593,5956,Hard Kramosley,Earth,TRAPPIST-1e,E,379,P,21,False,False,12,0,0,1658,0,False
5594,5957,Arrain Chuble,Europa,55 Cancri e,B,203,P,17,True,False,0,0,0,0,0,True
5595,5957,Zedark Chuble,Europa,55 Cancri e,B,203,P,15,True,False,0,0,0,0,0,True
5596,5957,Markard Chuble,Europa,55 Cancri e,B,203,P,58,False,True,2,3862,0,1482,73,False
5597,5959,Schabik Praugnox,Europa,TRAPPIST-1e,D,181,S,29,False,False,1,2809,97,61,1227,False
5598,5959,Dabik Praugnox,Europa,TRAPPIST-1e,D,181,S,34,True,False,0,0,0,0,0,True
5599,5960,Eltares Dister,Europa,TRAPPIST-1e,C,222,S,28,False,False,0,4780,1761,1,247,True
5600,5960,Aliakan Dister,Europa,TRAPPIST-1e,C,222,S,29,False,False,3215,1211,4,7,417,True
5601,5960,Merabik Dister,Europa,55 Cancri e,C,222,S,25,True,False,0,0,0,0,0,True
5602,5963,Poloos Bane,Mars,55 Cancri e,F,1228,P,23,False,False,112,1184,143,2,585,False
5603,5965,Ricke Beckerson,Earth,TRAPPIST-1e,G,964,P,22,False,False,0,40,689,0,79,True
5604,5967,Jonald Duranks,Earth,55 Cancri e,G,965,P,38,True,False,3284,0,0,0,0,True
5605,5967,Ebonya Duranks,Earth,TRAPPIST-1e,G,965,P,38,False,False,0,784,0,0,0,True
5606,5967,Britta Duranks,Earth,TRAPPIST-1e,G,965,P,0,False,False,0,0,0,0,0,False
5607,5968,Hanry Dayers,Earth,TRAPPIST-1e,F,1229,P,38,False,False,17,0,0,49,867,False
5608,5969,Janney Reenez,Earth,TRAPPIST-1e,G,972,S,0,True,False,0,0,0,0,0,True
5609,5969,Lardy Reenez,Earth,55 Cancri e,F,1137,S,37,False,False,0,698,0,0,6,False
5610,5969,Vine Reenez,Earth,TRAPPIST-1e,G,972,S,2,False,False,0,0,0,0,0,True
5611,5970,Walmon Staf,Europa,55 Cancri e,B,229,S,40,True,False,0,0,0,0,0,True
5612,5971,Jayrin Kinad,Mars,TRAPPIST-1e,F,1230,P,47,False,False,448,0,891,0,235,False
5613,5972,Elody Kiddley,Earth,TRAPPIST-1e,F,1138,S,34,False,False,0,11,610,591,769,True
5614,5973,Carley Sancasey,Mars,TRAPPIST-1e,F,1139,S,43,False,False,1086,4,202,401,0,False
5615,5974,Cricks Manda,Mars,55 Cancri e,D,186,P,21,True,False,0,0,0,0,0,True
5616,5975,Pherkab Sageng,Europa,55 Cancri e,E,380,P,43,True,False,0,0,0,0,0,True
5617,5976,Mits Mane,Mars,TRAPPIST-1e,D,182,S,33,False,False,3090,0,808,0,0,False
5618,5977,Atonea Inesely,Europa,TRAPPIST-1e,B,230,S,28,False,False,0,0,0,0,0,True
5619,5977,Sadra Wirdley,Europa,55 Cancri e,B,230,S,57,False,False,200,9,0,0,24133,False
5620,5977,Alhaula Inesely,Europa,TRAPPIST-1e,B,230,S,19,False,False,0,0,0,0,0,True
5621,5977,Halla Porkilte,Europa,TRAPPIST-1e,B,230,S,46,False,False,0,3259,761,4423,0,False
5622,5980,Alatrin Trallect,Europa,55 Cancri e,C,223,S,19,False,False,0,0,0,2,9,True
5623,5981,Harz Quart,Mars,TRAPPIST-1e,F,1140,S,27,False,False,441,0,397,471,0,False
5624,5981,Quid Quart,Mars,TRAPPIST-1e,F,1140,S,2,False,False,0,0,0,0,0,True
5625,5981,Cark Quart,Mars,TRAPPIST-1e,F,1140,S,0,False,False,0,0,0,0,0,True
5626,5983,Squars Knike,Mars,TRAPPIST-1e,F,1233,P,25,False,True,1442,0,0,0,13,False
5627,5983,Allots Knike,Mars,TRAPPIST-1e,F,1233,P,47,True,False,0,0,0,0,0,True
5628,5984,Gech Kin,Mars,PSO J318.5-22,D,187,P,38,False,False,1208,0,13,38,0,True
5629,5984,Ale Kin,Mars,TRAPPIST-1e,E,381,P,24,False,False,555,0,618,0,0,False
5630,5985,Judya Wooterston,Earth,TRAPPIST-1e,F,1234,P,24,False,False,276,0,0,0,489,True
5631,5986,Zubeneb Flesping,Europa,TRAPPIST-1e,D,188,P,25,False,False,0,0,0,0,0,True
5632,5987,Searla Stannondez,Earth,TRAPPIST-1e,G,973,S,29,False,False,0,5,6,0,0,True
5633,5988,Aard Curle,Mars,55 Cancri e,F,1235,P,44,False,False,2956,0,10,12,692,False
5634,5989,Darrie Holcompton,Europa,TRAPPIST-1e,F,1141,S,20,False,False,0,0,4,703,0,False
5635,5990,Lynnon Castannison,Earth,TRAPPIST-1e,G,974,S,23,True,False,0,0,0,0,0,True
5636,5991,Minoton Cralinal,Europa,55 Cancri e,C,224,S,26,False,False,0,9641,51,224,2428,True
5637,5992,Yolas Bowenasey,Earth,PSO J318.5-22,G,975,S,20,True,False,0,0,0,0,0,True
5638,5993,Jetax Jaf,Mars,TRAPPIST-1e,E,394,S,27,True,False,0,0,0,0,0,True
5639,5994,Emilla Kerristicey,Earth,55 Cancri e,F,1236,P,23,False,False,94,132,0,967,5,False
5640,5995,Raque Burtiz,Earth,PSO J318.5-22,G,967,P,33,True,False,0,0,0,0,0,True
5641,5998,Mara Haydenzier,Earth,TRAPPIST-1e,G,977,S,30,False,False,477,0,8,0,323,True
5642,5999,Becca Hermane,Earth,TRAPPIST-1e,G,968,P,32,False,False,0,104,2,0,801,True
5643,6000,Forms Bart,Mars,TRAPPIST-1e,C,168,P,19,False,False,781,0,295,613,0,False
5644,6000,Rhex Bart,Mars,TRAPPIST-1e,D,189,P,41,False,False,1,0,808,0,0,False
5645,6001,Greggy Coolez,Earth,TRAPPIST-1e,G,969,P,50,True,False,0,0,0,0,0,False
5646,6003,Delley Spencervan,Earth,TRAPPIST-1e,G,970,P,36,False,False,9,247,0,482,16,False
5647,6004,Popow Meate,Mars,TRAPPIST-1e,F,1143,S,21,True,False,0,0,0,0,0,True
5648,6006,Okulam Monpreery,Europa,55 Cancri e,D,190,P,45,False,True,1017,3863,0,601,3999,False
5649,6006,Sulaos Monpreery,Europa,55 Cancri e,D,190,P,26,True,False,0,0,0,0,0,True
5650,6007,Jonard Kochroeders,Earth,TRAPPIST-1e,G,971,P,44,True,False,0,0,0,0,0,True
5651,6008,Raceky Cookson,Earth,PSO J318.5-22,F,1238,P,24,False,False,0,73,617,0,0,True
5652,6010,Race Harley,Earth,55 Cancri e,G,979,S,15,True,False,0,0,0,0,0,True
5653,6011,Kurta Hoodgers,Earth,TRAPPIST-1e,F,1239,P,58,False,False,0,0,0,1989,18,False
5654,6014,Heryle Hurchrisong,Earth,TRAPPIST-1e,E,395,S,13,False,False,28,396,367,0,0,False
5655,6015,Sulatik Demansty,Europa,TRAPPIST-1e,B,231,S,19,True,False,0,0,0,0,0,True
5656,6015,Dyonevi Demansty,Europa,55 Cancri e,B,231,S,25,False,False,140,4451,0,0,2050,True
5657,6016,Robyny Gardonadox,Earth,TRAPPIST-1e,E,383,P,24,False,False,718,0,265,302,384,False
5658,6016,Norahe Gardonadox,Earth,TRAPPIST-1e,G,973,P,20,False,False,3,0,0,806,0,False
5659,6017,Cappe Manie,Mars,TRAPPIST-1e,F,1144,S,34,True,False,0,0,0,0,0,True
5660,6017,Sunk Manie,Mars,TRAPPIST-1e,F,1144,S,13,True,False,0,0,0,0,0,True
5661,6019,Monald Tersimpson,Earth,TRAPPIST-1e,F,1145,S,14,False,False,0,839,0,36,5,True
5662,6020,Stany Hanner,Earth,55 Cancri e,G,974,P,39,True,False,0,0,0,0,0,False
5663,6020,Dawne Hanner,Earth,TRAPPIST-1e,G,974,P,0,True,False,0,0,0,0,0,False
5664,6020,Timyra Hanner,Earth,TRAPPIST-1e,G,974,P,10,False,False,0,0,0,0,0,False
5665,6020,Jimmyn Hanner,Earth,TRAPPIST-1e,G,974,P,9,True,False,0,0,0,0,0,False
5666,6020,Mabela Hanner,Earth,55 Cancri e,F,1242,P,34,False,False,0,968,273,0,283,False
5667,6020,Janita Hanner,Earth,TRAPPIST-1e,G,974,P,11,False,False,0,0,0,0,0,False
5668,6020,Tera Hanner,Earth,TRAPPIST-1e,G,974,P,0,True,False,0,0,0,0,0,False
5669,6022,Sonald Corman,Earth,TRAPPIST-1e,F,1243,P,24,False,False,0,0,0,14,631,False
5670,6024,Carlie Fowlaney,Earth,PSO J318.5-22,G,975,P,16,True,False,0,0,0,0,0,True
5671,6025,Joyton Hales,Earth,TRAPPIST-1e,F,1245,P,42,False,False,0,420,0,1,175,False
5672,6026,Stray Prie,Mars,TRAPPIST-1e,F,1246,P,41,False,False,982,64,380,0,0,True
5673,6027,Graviph Coweboded,Europa,TRAPPIST-1e,B,232,S,36,False,False,0,1828,9058,1,2,True
5674,6028,Wasatz Preeldy,Europa,55 Cancri e,A,57,P,27,False,False,0,1801,0,304,1393,False
5675,6028,Cherkab Preeldy,Europa,TRAPPIST-1e,A,57,P,32,False,True,0,792,0,1,1335,False
5676,6028,Nusakar Preeldy,Europa,55 Cancri e,A,57,P,11,False,False,0,0,0,0,0,True
5677,6028,Kumark Preeldy,Europa,TRAPPIST-1e,G,1418,S,26,False,True,0,3638,0,1043,0,True
5678,6028,Shelik Preeldy,Europa,TRAPPIST-1e,A,57,P,28,False,False,0,6921,0,29,45,True
5679,6029,Gwenda Balderts,Earth,TRAPPIST-1e,E,396,S,25,False,False,0,30,20,0,941,False
5680,6030,Armen Ellson,Earth,TRAPPIST-1e,G,981,S,5,False,False,0,0,0,0,0,True
5681,6030,Dord Steinardson,Earth,TRAPPIST-1e,G,981,S,40,True,False,0,0,0,0,0,True
5682,6030,Etha Ellson,Earth,TRAPPIST-1e,G,981,S,13,False,False,852,147,7,0,1,True
5683,6030,Fanne Steinardson,Earth,TRAPPIST-1e,G,981,S,30,False,False,0,0,47,703,4,True
5684,6030,Mollen Ellson,Earth,TRAPPIST-1e,G,981,S,15,True,False,0,0,0,0,0,True
5685,6030,Alene Ellson,Earth,TRAPPIST-1e,G,981,S,0,True,False,0,0,0,0,0,True
5686,6030,Hatty Ellson,Earth,TRAPPIST-1e,G,981,S,49,False,False,0,0,0,0,0,True
5687,6031,Bobara Alshipson,Europa,55 Cancri e,F,1146,S,52,False,False,0,645,0,0,395,True
5688,6032,Kendy Haynardy,Earth,TRAPPIST-1e,G,982,S,15,True,False,0,0,0,0,0,True
5689,6032,Lison Mcdowns,Europa,TRAPPIST-1e,E,397,S,40,False,False,521,4,53,70,141,False
5690,6032,Celina Hurchez,Earth,55 Cancri e,G,982,S,0,True,False,0,0,0,0,0,True
5691,6033,Stote Bancy,Mars,TRAPPIST-1e,E,384,P,32,False,False,158,0,139,752,0,False
5692,6033,Lops Bancy,Mars,55 Cancri e,F,1247,P,15,True,False,0,0,0,0,0,True
5693,6034,Callix Pette,Mars,PSO J318.5-22,E,385,P,26,False,False,2042,0,2387,10,0,True
5694,6034,Othawk Pette,Mars,PSO J318.5-22,E,385,P,31,True,False,0,0,0,0,0,False
5695,6034,Cheeet Pette,Mars,TRAPPIST-1e,E,385,P,8,False,False,0,0,0,0,0,True
5696,6035,Doria Morsentley,Earth,TRAPPIST-1e,E,386,P,18,False,False,0,0,0,1,827,True
5697,6035,Ginald Morsentley,Earth,TRAPPIST-1e,G,976,P,3,False,False,0,0,0,0,0,False
5698,6036,Achah Stpingepid,Europa,TRAPPIST-1e,C,225,S,44,False,False,0,1289,1224,514,1674,True
5699,6036,Sular Stpingepid,Earth,TRAPPIST-1e,C,225,S,15,False,False,0,677,0,179,3186,True
5700,6036,Hekab Stpingepid,Europa,TRAPPIST-1e,C,225,S,27,False,False,0,1857,0,778,587,True
5701,6038,Dooss Apple,Mars,TRAPPIST-1e,F,1147,S,22,False,False,2413,0,53,1,0,False
5702,6039,Deanny Wonglasquez,Earth,TRAPPIST-1e,G,983,S,2,False,False,0,0,0,0,0,True
5703,6039,Myrace Powery,Earth,PSO J318.5-22,F,1148,S,32,False,False,3,0,0,0,757,False
5704,6040,Glendy Sterreray,Earth,TRAPPIST-1e,G,984,S,16,False,False,805,4,0,0,0,True
5705,6041,Gut Potie,Mars,TRAPPIST-1e,F,1248,P,34,False,False,419,0,15,0,0,False
5706,6042,Casps Bost,Mars,TRAPPIST-1e,F,1249,P,32,False,False,1946,0,653,0,0,False
5707,6043,Thell Reilline,Earth,TRAPPIST-1e,G,978,P,28,False,False,0,292,1039,1,489,False
5708,6045,Bralino Matoltuble,Europa,TRAPPIST-1e,B,233,S,27,False,False,0,21,0,8126,4,False
5709,6047,Sanney Russon,Earth,PSO J318.5-22,G,985,S,35,False,False,508,0,0,57,243,True
5710,6048,Mele Clake,Mars,TRAPPIST-1e,G,841,P,25,True,False,0,0,0,0,0,False
5711,6049,Megrezn Flourbent,Earth,TRAPPIST-1e,G,986,S,24,False,False,178,0,235,0,396,True
5712,6052,Fayel Rushorney,Earth,TRAPPIST-1e,G,980,P,61,True,False,0,0,0,0,0,False
5713,6054,Frus Kie,Mars,TRAPPIST-1e,F,1151,S,28,True,False,0,0,0,0,0,True
5714,6055,Mino Prefule,Europa,PSO J318.5-22,C,185,P,29,False,True,3,1849,0,3104,1652,False
5715,6055,Achiram Prefule,Europa,TRAPPIST-1e,C,185,P,41,True,False,0,0,0,0,0,True
